,topy,boty,topx,botx,height,width
997,32,47,72,83,15,11
998,30,46,63,75,16,12
999,98,125,280,300,27,20
1000,85,104,136,150,19,14
1001,83,103,122,137,20,15
1002,88,107,101,115,19,14
1003,88,110,85,101,22,16
1004,89,106,76,89,17,13
1005,116,145,12,34,29,22
1006,65,78,112,122,13,10
1007,71,89,99,113,18,14
1008,76,88,93,102,12,9
1009,161,176,28,39,15,11
1010,165,183,12,26,18,14
1011,137,148,37,45,11,8
1012,150,162,31,40,12,9
1013,141,159,245,259,18,14
1014,139,154,256,268,15,12
1015,131,144,210,219,13,9
1016,132,144,200,209,12,9
1017,131,149,306,320,18,14
1018,127,139,241,250,12,9
1019,121,131,173,181,10,8
1020,169,190,24,39,21,15
1021,146,156,37,45,10,8
1022,93,112,135,148,19,13
1023,92,110,178,191,18,13
1024,76,93,272,284,17,12
1025,98,119,156,172,21,16
1026,86,102,43,55,16,12
1027,85,101,21,33,16,12
1028,95,108,331,341,13,10
1029,93,110,344,356,17,12
1030,144,176,207,231,32,24
1031,117,144,226,246,27,20
1032,110,134,204,222,24,18
1033,106,128,186,202,22,16
1034,77,92,156,168,15,12
1035,82,102,187,202,20,15
1036,81,104,177,194,23,17
1037,102,117,244,256,15,12
1038,64,78,153,163,14,10
1039,90,108,143,157,18,14
1040,76,90,68,79,14,11
1041,83,98,292,303,15,11
1042,77,92,270,281,15,11
1043,90,114,328,345,24,17
1044,85,99,314,324,14,10
1045,86,102,248,259,16,11
1046,88,105,117,130,17,13
1047,79,88,269,275,9,6
1048,80,92,259,268,12,9
1049,152,198,290,324,46,34
1050,216,238,16,33,22,17
1051,193,237,1,34,44,33
1052,59,71,182,191,12,9
1053,140,167,202,223,27,21
1054,142,168,142,161,26,19
1055,120,139,319,333,19,14
1056,118,135,341,354,17,13
1057,118,134,116,128,16,12
1058,168,186,16,30,18,14
1059,122,152,74,97,30,23
1060,86,102,314,326,16,12
1061,80,98,286,299,18,13
1062,80,95,276,288,15,12
1063,71,80,183,190,9,7
1064,71,81,132,139,10,7
1065,67,75,121,127,8,6
1066,99,112,69,78,13,9
1067,98,115,44,56,17,12
1068,105,121,27,39,16,12
1069,106,122,10,22,16,12
1070,76,94,136,150,18,14
1071,75,89,155,166,14,11
1072,91,110,169,182,19,13
1073,103,124,186,202,21,16
1074,102,127,317,336,25,19
1075,100,120,246,261,20,15
1076,102,128,51,71,26,20
1077,98,120,18,34,22,16
1078,97,117,2,17,20,15
1079,81,99,188,201,18,13
1080,95,117,268,284,22,16
1081,96,120,226,244,24,18
1082,89,105,240,253,16,13
1083,97,118,40,56,21,16
1084,98,118,3,18,20,15
1085,90,106,67,79,16,12
1086,92,108,54,66,16,12
1087,86,104,39,52,18,13
1088,88,101,26,36,13,10
1089,85,102,277,291,17,14
1090,90,105,193,205,15,12
1091,81,93,7,16,12,9
1092,74,85,24,32,11,8
1093,96,132,139,165,36,26
1094,63,90,180,200,27,20
1095,95,125,215,238,30,23
1096,74,105,271,293,31,22
1097,118,157,319,348,39,29
1098,114,157,303,336,43,33
1099,97,119,30,46,22,16
1100,69,80,27,35,11,8
1101,68,79,44,52,11,8
1102,173,229,257,298,56,41
1103,96,129,332,357,33,25
1104,90,113,312,329,23,17
1105,115,142,297,318,27,21
1106,107,129,178,194,22,16
1107,102,118,172,184,16,12
1108,83,103,160,174,20,14
1109,68,85,163,176,17,13
1110,91,111,195,210,20,15
1111,57,68,39,47,11,8
1112,50,66,41,53,16,12
1113,143,188,247,281,45,34
1114,116,146,271,293,30,22
1115,115,141,200,220,26,20
1116,108,137,176,198,29,22
1117,87,112,161,179,25,18
1118,97,117,194,209,20,15
1119,92,112,218,233,20,15
1120,210,239,321,344,29,23
1121,58,78,235,249,20,14
1122,141,176,271,297,35,26
1123,191,237,276,311,46,35
1124,172,226,322,363,54,41
1125,91,110,324,338,19,14
1126,90,108,312,326,18,14
1127,87,103,290,302,16,12
1128,82,100,263,277,18,14
1129,129,161,6,30,32,24
1130,76,88,81,91,12,10
1131,188,237,163,201,49,38
1132,117,143,208,228,26,20
1133,120,146,230,250,26,20
1134,113,137,235,253,24,18
1135,93,110,319,332,17,13
1136,90,105,310,321,15,11
1137,83,100,294,307,17,13
1138,82,98,280,292,16,12
1139,86,101,269,280,15,11
1140,82,95,262,272,13,10
1141,148,176,67,88,28,21
1142,113,138,2,21,25,19
1143,106,127,24,40,21,16
1144,87,102,46,58,15,12
1145,100,120,31,46,20,15
1146,132,164,46,69,32,23
1147,60,82,241,258,22,17
1148,59,84,226,244,25,18
1149,44,59,175,187,15,12
1150,118,160,304,335,42,31
1151,123,159,333,360,36,27
1152,86,119,269,293,33,24
1153,98,123,181,200,25,19
1154,104,128,217,235,24,18
1155,101,120,234,249,19,15
1156,83,105,119,136,22,17
1157,85,102,110,123,17,13
1158,81,96,99,110,15,11
1159,117,139,8,24,22,16
1160,114,135,315,331,21,16
1161,83,101,74,87,18,13
1162,89,102,63,73,13,10
1163,111,137,331,351,26,20
1164,109,135,281,300,26,19
1165,108,131,299,316,23,17
1166,94,113,333,347,19,14
1167,80,97,264,277,17,13
1168,80,100,253,268,20,15
1169,97,117,260,275,20,15
1170,49,66,195,208,17,13
1171,46,68,185,201,22,16
1172,92,120,237,259,28,22
1173,66,93,256,276,27,20
1174,80,107,299,319,27,20
1175,110,137,311,331,27,20
1176,110,142,329,353,32,24
1177,105,136,323,346,31,23
1178,121,137,339,350,16,11
1179,115,130,322,334,15,12
1180,132,149,43,55,17,12
1181,150,168,25,39,18,14
1182,153,172,2,16,19,14
1183,55,71,198,210,16,12
1184,82,111,319,341,29,22
1185,83,114,297,321,31,24
1186,67,95,264,285,28,21
1187,68,93,244,262,25,18
1188,43,56,174,183,13,9
1189,43,54,165,173,11,8
1190,116,142,8,28,26,20
1191,107,127,41,57,20,16
1192,107,127,31,46,20,15
1193,84,104,61,76,20,15
1194,98,120,292,309,22,17
1195,95,119,281,300,24,19
1196,79,96,246,259,17,13
1197,191,222,1,24,31,23
1198,156,183,332,353,27,21
1199,147,169,224,241,22,17
1200,137,158,202,218,21,16
1201,133,148,195,207,15,12
1202,134,153,180,194,19,14
1203,130,146,342,354,16,12
1204,122,135,299,309,13,10
1205,132,149,251,263,17,12
1206,129,142,218,228,13,10
1207,129,144,238,249,15,11
1208,131,144,230,240,13,10
1209,134,151,77,89,17,12
1210,149,192,57,90,43,33
1211,95,121,306,325,26,19
1212,88,117,317,339,29,22
1213,97,133,331,358,36,27
1214,54,75,208,224,21,16
1215,90,110,169,184,20,15
1216,90,112,266,282,22,16
1217,95,114,338,352,19,14
1218,97,117,5,20,20,15
1219,67,83,250,262,16,12
1220,38,51,211,221,13,10
1221,41,55,178,188,14,10
1222,52,67,274,285,15,11
1223,88,115,321,341,27,20
1224,35,49,84,94,14,10
1225,142,161,100,115,19,15
1226,168,190,14,30,22,16
1227,190,224,30,55,34,25
1228,100,138,305,334,38,29
1229,61,80,235,249,19,14
1230,66,95,75,96,29,21
1231,40,58,181,194,18,13
1232,40,54,152,162,14,10
1233,29,39,133,141,10,8
1234,30,40,124,132,10,8
1235,28,36,91,98,8,7
1236,124,156,103,127,32,24
1237,93,115,168,184,22,16
1238,91,112,157,173,21,16
1239,91,110,323,337,19,14
1240,79,93,282,292,14,10
1241,96,115,80,95,19,15
1242,96,116,42,57,20,15
1243,82,98,258,269,16,11
1244,101,129,319,340,28,21
1245,105,136,255,278,31,23
1246,63,88,252,270,25,18
1247,160,206,308,343,46,35
1248,142,181,291,320,39,29
1249,88,111,257,274,23,17
1250,125,154,89,111,29,22
1251,83,104,72,87,21,15
1252,76,95,87,102,19,15
1253,59,73,162,172,14,10
1254,56,67,176,184,11,8
1255,66,85,254,269,19,15
1256,85,108,218,235,23,17
1257,68,83,266,277,15,11
1258,137,180,166,198,43,32
1259,128,158,138,160,30,22
1260,134,164,131,153,30,22
1261,124,150,84,104,26,20
1262,126,159,75,100,33,25
1263,132,160,68,90,28,22
1264,204,235,20,43,31,23
1265,152,169,66,78,17,12
1266,140,154,91,101,14,10
1267,127,136,125,132,9,7
1268,125,137,118,127,12,9
1269,127,136,187,194,9,7
1270,125,137,198,207,12,9
1271,60,75,58,69,15,11
1272,36,46,185,192,10,7
1273,36,46,194,202,10,8
1274,55,83,233,254,28,21
1275,28,36,55,61,8,6
1276,25,35,94,102,10,8
1277,86,122,172,199,36,27
1278,56,76,140,155,20,15
1279,32,44,76,86,12,10
1280,76,113,297,324,37,27
1281,90,122,270,293,32,23
1282,91,124,249,274,33,25
1283,34,47,50,60,13,10
1284,128,155,28,48,27,20
1285,77,93,2,14,16,12
1286,98,117,1,15,19,14
1287,90,105,221,231,15,10
1288,90,104,184,194,14,10
1289,95,115,326,341,20,15
1290,95,111,343,355,16,12
1291,71,83,247,256,12,9
1292,85,100,309,320,15,11
1293,82,98,21,32,16,11
1294,128,170,225,256,42,31
1295,128,161,208,232,33,24
1296,186,228,263,294,42,31
1297,99,124,170,188,25,18
1298,102,125,297,315,23,18
1299,110,134,274,292,24,18
1300,100,127,320,340,27,20
1301,93,114,29,45,21,16
1302,78,99,156,172,21,16
1303,80,98,167,181,18,14
1304,56,71,48,59,15,11
1305,54,69,38,49,15,11
1306,146,171,325,344,25,19
1307,151,168,315,327,17,12
1308,150,176,46,65,26,19
1309,156,176,63,78,20,15
1310,132,151,62,76,19,14
1311,152,169,21,34,17,13
1312,156,178,31,47,22,16
1313,130,140,190,197,10,7
1314,156,186,325,348,30,23
1315,148,169,319,335,21,16
1316,95,105,240,247,10,7
1317,94,107,218,227,13,9
1318,146,170,25,43,24,18
1319,139,155,13,25,16,12
1320,139,164,51,70,25,19
1321,112,121,134,141,9,7
1322,115,128,324,334,13,10
1323,115,132,340,353,17,13
1324,116,132,310,322,16,12
1325,146,168,52,69,22,17
1326,136,156,2,17,20,15
1327,149,173,328,346,24,18
1328,127,144,58,71,17,13
1329,130,144,48,58,14,10
1330,149,186,235,263,37,28
1331,159,195,270,297,36,27
1332,151,200,288,325,49,37
1333,184,232,221,257,48,36
1334,126,148,217,233,22,16
1335,112,132,181,195,20,14
1336,83,104,149,165,21,16
1337,143,166,57,74,23,17
1338,124,146,58,74,22,16
1339,150,181,257,280,31,23
1340,143,171,163,185,28,22
1341,139,166,144,165,27,21
1342,145,171,108,128,26,20
1343,149,168,38,52,19,14
1344,130,148,34,47,18,13
1345,132,149,41,53,17,12
1346,140,164,48,66,24,18
1347,195,237,229,260,42,31
1348,200,236,163,190,36,27
1349,200,237,99,126,37,27
1350,52,62,187,195,10,8
1351,49,62,217,227,13,10
1352,45,56,205,213,11,8
1353,112,141,258,280,29,22
1354,112,130,246,260,18,14
1355,112,140,224,245,28,21
1356,119,146,213,233,27,20
1357,121,152,170,194,31,24
1358,200,237,292,320,37,28
1359,81,98,208,221,17,13
1360,72,85,158,168,13,10
1361,67,79,170,179,12,9
1362,69,78,154,160,9,6
1363,79,94,265,276,15,11
1364,76,91,239,251,15,12
1365,68,80,226,236,12,10
1366,70,82,131,140,12,9
1367,94,118,32,50,24,18
1368,95,113,335,349,18,14
1369,90,107,325,337,17,12
1370,63,81,284,298,18,14
1371,58,80,269,285,22,16
1372,51,66,237,249,15,12
1373,85,104,292,306,19,14
1374,83,102,274,287,19,13
1375,74,89,257,268,15,11
1376,77,95,248,261,18,13
1377,134,158,86,104,24,18
1378,127,161,73,99,34,26
1379,125,151,8,27,26,19
1380,73,93,194,209,20,15
1381,80,100,227,242,20,15
1382,119,141,194,210,22,16
1383,116,150,56,81,34,25
1384,87,106,331,345,19,14
1385,78,97,273,287,19,14
1386,107,123,230,242,16,12
1387,88,100,247,256,12,9
1388,119,158,218,247,39,29
1389,69,95,242,261,26,19
1390,83,112,288,309,29,21
1391,62,74,71,80,12,9
1392,35,46,176,185,11,9
1393,34,49,182,193,15,11
1394,42,54,273,281,12,8
1395,45,57,280,289,12,9
1396,35,48,164,174,13,10
1397,34,46,282,291,12,9
1398,144,166,96,112,22,16
1399,144,168,17,35,24,18
1400,149,168,32,46,19,14
1401,116,127,104,112,11,8
1402,110,126,120,133,16,13
1403,131,147,44,56,16,12
1404,130,149,29,43,19,14
1405,114,127,332,341,13,9
1406,117,134,311,324,17,13
1407,105,122,143,155,17,12
1408,113,143,165,187,30,22
1409,107,140,106,131,33,25
1410,54,66,169,178,12,9
1411,53,63,159,167,10,8
1412,54,63,153,160,9,7
1413,53,67,62,72,14,10
1414,49,59,59,67,10,8
1415,61,70,17,24,9,7
1416,59,71,20,29,12,9
1417,56,68,27,36,12,9
1418,63,74,194,202,11,8
1419,61,75,183,194,14,11
1420,64,80,209,220,16,11
1421,84,100,317,329,16,12
1422,84,100,301,314,16,13
1423,83,99,294,306,16,12
1424,88,107,331,345,19,14
1425,80,93,250,260,13,10
1426,74,86,232,241,12,9
1427,76,94,237,251,18,14
1428,110,132,15,32,22,17
1429,118,130,187,196,12,9
1430,122,129,175,181,7,6
1431,127,136,156,162,9,6
1432,126,134,152,158,8,6
1433,127,135,146,152,8,6
1434,117,126,152,159,9,7
1435,145,158,95,105,13,10
1436,126,135,124,131,9,7
1437,68,79,163,172,11,9
1438,69,80,151,160,11,9
1439,76,91,262,273,15,11
1440,74,91,251,264,17,13
1441,78,95,240,253,17,13
1442,70,81,143,151,11,8
1443,68,74,138,142,6,4
1444,69,82,120,129,13,9
1445,93,109,62,74,16,12
1446,83,96,59,69,13,10
1447,83,100,76,89,17,13
1448,132,160,88,110,28,22
1449,132,161,74,96,29,22
1450,88,103,175,186,15,11
1451,83,107,187,204,24,17
1452,78,92,168,179,14,11
1453,98,122,52,70,24,18
1454,93,117,88,106,24,18
1455,93,110,256,269,17,13
1456,88,107,236,251,19,15
1457,76,83,241,247,7,6
1458,77,87,271,279,10,8
1459,95,116,290,305,21,15
1460,90,108,278,291,18,13
1461,51,68,198,211,17,13
1462,58,78,234,249,20,15
1463,60,78,220,234,18,14
1464,33,44,131,139,11,8
1465,95,120,48,67,25,19
1466,130,164,242,267,34,25
1467,104,127,133,150,23,17
1468,90,112,166,183,22,17
1469,99,126,152,172,27,20
1470,106,132,231,251,26,20
1471,88,107,226,240,19,14
1472,91,110,341,355,19,14
1473,76,83,246,251,7,5
1474,72,83,249,257,11,8
1475,78,88,269,276,10,7
1476,105,127,10,26,22,16
1477,70,85,238,249,15,11
1478,76,91,275,286,15,11
1479,68,85,269,282,17,13
1480,57,71,181,191,14,10
1481,90,111,77,93,21,16
1482,83,101,99,112,18,13
1483,71,88,229,242,17,13
1484,106,136,337,359,30,22
1485,59,73,191,202,14,11
1486,56,74,184,198,18,14
1487,57,71,181,191,14,10
1488,56,68,169,178,12,9
1489,51,61,156,164,10,8
1490,46,59,148,158,13,10
1491,47,58,139,147,11,8
1492,83,112,216,238,29,22
1493,84,111,84,104,27,20
1494,105,141,0,27,36,27
1495,49,63,279,289,14,10
1496,49,65,272,285,16,13
1497,88,122,259,285,34,26
1498,89,124,268,294,35,26
1499,81,107,330,349,26,19
1500,89,115,304,323,26,19
1501,83,107,297,315,24,18
1502,84,107,313,330,23,17
1503,68,87,314,328,19,14
1504,70,90,304,319,20,15
1505,61,83,296,312,22,16
1506,65,84,292,306,19,14
1507,47,58,74,82,11,8
1508,79,107,106,127,28,21
1509,76,107,96,119,31,23
1510,77,108,84,108,31,24
1511,107,139,337,361,32,24
1512,34,49,73,85,15,12
1513,120,156,3,30,36,27
1514,72,93,270,285,21,15
1515,86,109,78,95,23,17
1516,85,110,71,89,25,18
1517,87,112,62,81,25,19
1518,57,70,169,178,13,9
1519,55,68,196,205,13,9
1520,71,90,256,271,19,15
1521,83,101,272,286,18,14
1522,83,102,279,293,19,14
1523,102,129,230,250,27,20
1524,101,126,285,303,25,18
1525,94,117,192,209,23,17
1526,93,115,200,216,22,16
1527,102,130,160,181,28,21
1528,113,140,36,56,27,20
1529,85,110,225,244,25,19
1530,100,121,24,39,21,15
1531,110,142,310,334,32,24
1532,90,113,290,308,23,18
1533,95,112,279,292,17,13
1534,88,111,262,279,23,17
1535,95,117,57,74,22,17
1536,119,142,15,32,23,17
1537,113,134,31,47,21,16
1538,102,118,38,50,16,12
1539,106,122,26,38,16,12
1540,73,87,102,113,14,11
1541,68,80,110,119,12,9
1542,217,239,261,278,22,17
1543,164,224,321,366,60,45
1544,155,210,275,316,55,41
1545,161,210,259,295,49,36
1546,107,137,226,248,30,22
1547,107,137,209,231,30,22
1548,71,87,163,175,16,12
1549,102,130,177,198,28,21
1550,139,193,51,91,54,40
1551,115,145,145,168,30,23
1552,49,62,183,193,13,10
1553,47,62,189,200,15,11
1554,42,62,164,179,20,15
1555,85,107,291,308,22,17
1556,113,150,194,222,37,28
1557,102,136,230,255,34,25
1558,100,131,222,245,31,23
1559,95,119,164,182,24,18
1560,75,95,168,183,20,15
1561,92,120,58,79,28,21
1562,71,109,33,61,38,28
1563,53,77,22,40,24,18
1564,44,68,25,43,24,18
1565,39,58,52,66,19,14
1566,138,161,37,54,23,17
1567,134,163,21,42,29,21
1568,156,187,306,330,31,24
1569,108,146,322,350,38,28
1570,83,111,321,342,28,21
1571,68,93,235,255,25,20
1572,51,71,211,226,20,15
1573,200,238,4,32,38,28
1574,106,128,15,32,22,17
1575,59,73,193,204,14,11
1576,52,65,179,188,13,9
1577,55,67,175,184,12,9
1578,61,71,171,178,10,7
1579,99,124,108,128,25,20
1580,101,119,182,196,18,14
1581,95,122,196,216,27,20
1582,102,126,206,223,24,17
1583,101,125,215,234,24,19
1584,102,124,225,241,22,16
1585,71,88,152,165,17,13
1586,223,237,68,79,14,11
1587,168,198,78,100,30,22
1588,166,194,65,86,28,21
1589,165,194,55,77,29,22
1590,164,191,46,66,27,20
1591,125,137,124,133,12,9
1592,127,137,120,127,10,7
1593,121,150,130,152,29,22
1594,112,139,264,285,27,21
1595,103,132,211,232,29,21
1596,98,127,328,350,29,22
1597,84,101,284,297,17,13
1598,85,105,38,53,20,15
1599,133,163,2,24,30,22
1600,78,91,283,293,13,10
1601,114,159,323,357,45,34
1602,124,157,316,341,33,25
1603,110,139,301,323,29,22
1604,117,139,295,311,22,16
1605,117,136,284,298,19,14
1606,91,115,282,299,24,17
1607,94,112,292,305,18,13
1608,78,94,248,260,16,12
1609,110,133,22,40,23,18
1610,93,116,53,70,23,17
1611,72,88,234,246,16,12
1612,59,78,219,233,19,14
1613,110,139,17,38,29,21
1614,100,124,245,263,24,18
1615,68,83,130,140,15,10
1616,78,92,121,131,14,10
1617,79,96,168,180,17,12
1618,67,80,170,180,13,10
1619,88,113,314,333,25,19
1620,61,80,293,307,19,14
1621,48,65,286,298,17,12
1622,71,94,326,343,23,17
1623,67,84,312,325,17,13
1624,102,129,9,30,27,21
1625,54,66,23,32,12,9
1626,72,91,344,358,19,14
1627,49,64,32,43,15,11
1628,49,68,24,39,19,15
1629,49,65,18,29,16,11
1630,64,86,285,302,22,17
1631,71,97,304,324,26,20
1632,81,109,329,350,28,21
1633,97,123,336,356,26,20
1634,66,88,315,332,22,17
1635,173,217,331,364,44,33
1636,169,216,313,348,47,35
1637,154,195,306,336,41,30
1638,143,181,297,325,38,28
1639,132,173,266,296,41,30
1640,150,195,221,255,45,34
1641,142,180,206,234,38,28
1642,136,171,191,217,35,26
1643,126,154,207,229,28,22
1644,132,168,233,260,36,27
1645,105,128,311,328,23,17
1646,96,122,165,184,26,19
1647,98,126,177,198,28,21
1648,98,120,230,246,22,16
1649,99,120,215,230,21,15
1650,103,129,203,222,26,19
1651,106,130,193,212,24,19
1652,100,125,266,284,25,18
1653,91,120,296,317,29,21
1654,76,96,242,258,20,16
1655,54,69,185,196,15,11
1656,54,68,180,190,14,10
1657,51,68,172,185,17,13
1658,76,96,278,293,20,15
1659,73,91,274,287,18,13
1660,70,88,265,279,18,14
1661,71,90,256,271,19,15
1662,85,107,186,202,22,16
1663,72,88,15,27,16,12
1664,105,136,318,341,31,23
1665,103,129,300,320,26,20
1666,46,64,256,269,18,13
1667,48,63,231,243,15,12
1668,36,48,180,189,12,9
1669,37,50,174,183,13,9
1670,127,162,3,30,35,27
1671,111,140,314,336,29,22
1672,82,100,301,315,18,14
1673,89,102,286,296,13,10
1674,95,121,16,35,26,19
1675,97,120,30,47,23,17
1676,133,168,81,108,35,27
1677,82,102,311,327,20,16
1678,90,114,25,43,24,18
1679,113,139,36,55,26,19
1680,80,94,251,261,14,10
1681,82,98,286,298,16,12
1682,158,181,67,85,23,18
1683,116,121,167,170,5,3
1684,56,67,24,32,11,8
1685,57,66,19,26,9,7
1686,58,84,211,231,26,20
1687,113,140,234,254,27,20
1688,64,76,209,218,12,9
1689,146,184,4,32,38,28
1690,99,124,50,69,25,19
1691,102,125,33,51,23,18
1692,100,121,24,39,21,15
1693,104,125,1,17,21,16
1694,82,111,283,305,29,22
1695,53,68,97,109,15,12
1696,154,195,315,346,41,31
1697,147,187,310,339,40,29
1698,128,157,326,348,29,22
1699,108,131,330,347,23,17
1700,105,135,310,332,30,22
1701,104,124,287,302,20,15
1702,98,123,275,293,25,18
1703,78,107,251,273,29,22
1704,72,95,224,242,23,18
1705,100,129,25,47,29,22
1706,100,124,36,54,24,18
1707,90,118,50,71,28,21
1708,88,100,95,105,12,10
1709,69,86,90,102,17,12
1710,203,237,289,314,34,25
1711,207,237,230,252,30,22
1712,222,237,236,247,15,11
1713,198,236,143,171,38,28
1714,181,222,8,39,41,31
1715,70,90,151,166,20,15
1716,68,81,164,174,13,10
1717,57,71,180,190,14,10
1718,54,67,184,194,13,10
1719,98,130,335,359,32,24
1720,84,122,312,340,38,28
1721,84,120,328,355,36,27
1722,88,117,337,359,29,22
1723,36,54,60,73,18,13
1724,34,56,49,66,22,17
1725,110,139,15,38,29,23
1726,93,120,270,290,27,20
1727,74,94,267,282,20,15
1728,71,93,258,274,22,16
1729,104,130,299,319,26,20
1730,97,124,290,311,27,21
1731,95,124,309,331,29,22
1732,98,123,340,359,25,19
1733,74,92,100,113,18,13
1734,79,95,91,104,16,13
1735,87,105,100,114,18,14
1736,89,108,76,90,19,14
1737,87,117,56,79,30,23
1738,88,112,43,61,24,18
1739,193,237,272,306,44,34
1740,132,164,230,253,32,23
1741,132,161,220,241,29,21
1742,124,149,215,233,25,18
1743,123,147,230,248,24,18
1744,113,141,196,216,28,20
1745,100,125,174,193,25,19
1746,92,116,164,182,24,18
1747,100,126,308,328,26,20
1748,58,71,182,192,13,10
1749,58,70,179,188,12,9
1750,58,71,174,183,13,9
1751,51,61,198,205,10,7
1752,89,107,225,238,18,13
1753,78,93,183,194,15,11
1754,103,126,7,24,23,17
1755,93,112,330,344,19,14
1756,100,115,337,349,15,12
1757,95,111,342,354,16,12
1758,211,239,305,326,28,21
1759,181,238,276,319,57,43
1760,164,213,261,298,49,37
1761,115,144,189,211,29,22
1762,105,130,232,251,25,19
1763,83,102,161,175,19,14
1764,95,112,197,210,17,13
1765,200,235,326,352,35,26
1766,226,239,308,317,13,9
1767,149,174,10,29,25,19
1768,148,169,1,17,21,16
1769,132,153,38,54,21,16
1770,124,142,326,340,18,14
1771,125,139,336,346,14,10
1772,130,154,13,31,24,18
1773,112,126,130,141,14,11
1774,62,74,204,213,12,9
1775,120,153,-1,24,33,25
1776,93,114,290,306,21,16
1777,92,110,282,296,18,14
1778,63,77,57,67,14,10
1779,97,115,113,127,18,14
1780,91,105,11,22,14,11
1781,94,111,2,15,17,13
1782,102,121,141,156,19,15
1783,102,121,188,202,19,14
1784,107,134,210,230,27,20
1785,105,132,226,247,27,21
1786,98,122,223,241,24,18
1787,93,110,216,228,17,12
1788,80,98,163,176,18,13
1789,91,119,316,337,28,21
1790,64,72,26,32,8,6
1791,62,71,19,26,9,7
1792,54,63,27,34,9,7
1793,62,75,190,199,13,9
1794,80,97,294,306,17,12
1795,55,65,164,171,10,7
1796,91,114,252,269,23,17
1797,96,118,186,203,22,17
1798,95,115,179,194,20,15
1799,91,111,165,180,20,15
1800,92,115,128,145,23,17
1801,94,120,102,121,26,19
1802,93,112,326,340,19,14
1803,94,112,341,354,18,13
1804,71,83,250,260,12,10
1805,107,157,193,230,50,37
1806,110,156,322,357,46,35
1807,73,107,306,331,34,25
1808,112,146,107,133,34,26
1809,116,152,101,128,36,27
1810,136,189,94,134,53,40
1811,56,78,224,241,22,17
1812,62,85,257,274,23,17
1813,147,181,114,139,34,25
1814,118,132,110,121,14,11
