,topy,boty,topx,botx,height,width
997,34,63,294,316,29,22
998,36,58,240,256,22,16
999,69,93,250,268,24,18
1000,74,107,298,323,33,25
1001,56,71,40,51,15,11
1002,75,91,123,135,16,12
1003,73,87,92,103,14,11
1004,27,43,133,145,16,12
1005,21,41,104,119,20,15
1006,29,46,151,163,17,12
1007,28,41,61,70,13,9
1008,30,43,20,29,13,9
1009,88,111,257,274,23,17
1010,74,98,276,294,24,18
1011,53,72,285,300,19,15
1012,58,71,147,156,13,9
1013,46,64,122,136,18,14
1014,41,59,246,260,18,14
1015,48,71,310,327,23,17
1016,45,66,215,231,21,16
1017,74,99,209,227,25,18
1018,70,97,228,248,27,20
1019,71,92,249,264,21,15
1020,37,59,233,249,22,16
1021,50,77,168,188,27,20
1022,54,71,121,134,17,13
1023,58,71,97,107,13,10
1024,67,81,82,93,14,11
1025,50,71,51,67,21,16
1026,46,65,5,19,19,14
1027,28,44,16,28,16,12
1028,154,187,18,42,33,24
1029,176,208,298,322,32,24
1030,131,164,249,274,33,25
1031,127,148,200,215,21,15
1032,140,168,113,134,28,21
1033,198,234,25,52,36,27
1034,132,168,54,81,36,27
1035,120,149,23,45,29,22
1036,69,90,27,43,21,16
1037,141,159,55,69,18,14
1038,120,142,22,39,22,17
1039,79,99,50,65,20,15
1040,44,61,6,19,17,13
1041,49,78,57,78,29,21
1042,115,139,198,216,24,18
1043,111,129,161,175,18,14
1044,85,102,199,212,17,13
1045,92,110,244,257,18,13
1046,45,66,51,66,21,15
1047,50,67,19,31,17,12
1048,90,105,42,54,15,12
1049,73,93,71,86,20,15
1050,200,223,89,106,23,17
1051,200,222,244,261,22,17
1052,124,161,198,227,37,29
1053,90,121,224,247,31,23
1054,83,114,300,323,31,23
1055,105,133,59,80,28,21
1056,61,90,136,157,29,21
1057,29,44,196,208,15,12
1058,20,41,135,151,21,16
1059,18,34,288,300,16,12
1060,44,66,247,263,22,16
1061,26,47,213,229,21,16
1062,14,34,91,107,20,16
1063,19,36,64,76,17,12
1064,20,41,28,43,21,15
1065,125,156,14,36,31,22
1066,65,80,231,243,15,12
1067,56,74,192,206,18,14
1068,60,77,166,179,17,13
1069,19,40,321,337,21,16
1070,78,101,327,345,23,18
1071,85,103,179,192,18,13
1072,159,188,46,67,29,21
1073,120,154,21,46,34,25
1074,89,114,35,54,25,19
1075,56,83,22,43,27,21
1076,22,49,10,30,27,20
1077,89,115,94,114,26,20
1078,32,54,107,123,22,16
1079,65,81,233,245,16,12
1080,63,82,255,269,19,14
1081,127,166,9,38,39,29
1082,145,181,36,63,36,27
1083,98,123,184,203,25,19
1084,68,91,53,70,23,17
1085,112,132,34,49,20,15
1086,132,170,225,253,38,28
1087,116,154,177,205,38,28
1088,75,105,237,260,30,23
1089,70,93,263,281,23,18
1090,12,39,252,272,27,20
1091,29,46,294,306,17,12
1092,33,55,311,328,22,17
1093,23,38,55,66,15,11
1094,22,40,77,90,18,13
1095,29,42,20,29,13,9
1096,27,38,-1,8,11,9
1097,56,66,35,43,10,8
1098,46,59,69,79,13,10
1099,44,60,112,124,16,12
1100,24,44,136,151,20,15
1101,29,49,164,179,20,15
1102,28,51,193,210,23,17
1103,22,38,214,226,16,12
1104,19,35,227,239,16,12
1105,58,75,128,140,17,12
1106,55,72,83,96,17,13
1107,59,74,61,72,15,11
1108,27,44,113,127,17,14
1109,33,41,30,36,8,6
1110,51,66,24,36,15,12
1111,32,50,47,60,18,13
1112,45,63,131,145,18,14
1113,32,52,142,157,20,15
1114,37,49,163,171,12,8
1115,32,43,198,206,11,8
1116,27,47,204,218,20,14
1117,25,39,231,242,14,11
1118,27,44,246,260,17,14
1119,66,84,187,200,18,13
1120,132,148,306,318,16,12
1121,142,164,322,337,22,15
1122,120,139,282,297,19,15
1123,103,127,189,207,24,18
1124,97,116,117,132,19,15
1125,59,76,94,107,17,13
1126,50,73,30,48,23,18
1127,34,58,56,74,24,18
1128,34,53,103,117,19,14
1129,82,94,242,251,12,9
1130,105,123,187,201,18,14
1131,84,101,198,210,17,12
1132,68,84,56,68,16,12
1133,45,66,21,36,21,15
1134,132,159,14,34,27,20
1135,119,142,41,58,23,17
1136,86,106,25,40,20,15
1137,75,98,4,22,23,18
1138,59,80,35,51,21,16
1139,34,54,65,80,20,15
1140,41,56,218,229,15,11
1141,98,112,214,224,14,10
1142,90,103,197,207,13,10
1143,69,84,169,180,15,11
1144,56,68,164,173,12,9
1145,58,73,133,144,15,11
1146,93,124,114,138,31,24
1147,112,135,77,95,23,18
1148,31,58,152,172,27,20
1149,34,49,179,191,15,12
1150,33,51,197,211,18,14
1151,22,38,223,235,16,12
1152,32,47,81,92,15,11
1153,27,53,94,113,26,19
1154,46,63,63,75,17,12
1155,24,46,40,56,22,16
1156,97,116,32,46,19,14
1157,92,107,11,22,15,11
1158,139,163,115,133,24,18
1159,142,163,144,160,21,16
1160,137,156,177,191,19,14
1161,111,127,202,213,16,11
1162,39,53,304,315,14,11
1163,90,105,332,344,15,12
1164,170,190,210,226,20,16
1165,193,215,157,174,22,17
1166,199,217,109,122,18,13
1167,204,225,38,53,21,15
1168,87,118,259,282,31,23
1169,45,78,255,279,33,24
1170,164,220,158,200,56,42
1171,151,202,86,124,51,38
1172,86,125,32,62,39,30
1173,82,109,58,78,27,20
1174,52,66,87,97,14,10
1175,45,58,104,115,13,11
1176,36,47,177,185,11,8
1177,29,49,202,217,20,15
1178,80,92,12,20,12,8
1179,83,104,54,69,21,15
1180,61,73,82,91,12,9
1181,105,137,216,239,32,23
1182,41,53,67,76,12,9
1183,43,53,76,83,10,7
1184,41,53,86,95,12,9
1185,41,49,108,114,8,6
1186,34,45,132,140,11,8
1187,34,49,164,175,15,11
1188,50,63,190,199,13,9
1189,45,56,178,186,11,8
1190,68,85,225,238,17,13
1191,80,91,189,197,11,8
1192,42,54,217,226,12,9
1193,80,94,252,262,14,10
1194,66,76,104,111,10,7
1195,56,66,84,91,10,7
1196,63,77,63,73,14,10
1197,50,63,60,71,13,11
1198,46,63,18,31,17,13
1199,63,84,23,39,21,16
1200,107,127,112,127,20,15
1201,85,105,156,172,20,16
1202,86,100,217,227,14,10
1203,108,135,211,231,27,20
1204,119,134,160,171,15,11
1205,140,155,131,142,15,11
1206,168,189,111,127,21,16
1207,182,208,128,148,26,20
1208,166,188,205,222,22,17
1209,210,229,48,62,19,14
1210,188,208,282,297,20,15
1211,144,166,321,338,22,17
1212,129,161,11,35,32,24
1213,118,158,35,65,40,30
1214,161,182,55,71,21,16
1215,116,148,94,118,32,24
1216,153,172,119,133,19,14
1217,127,144,171,184,17,13
1218,127,157,184,207,30,23
1219,66,79,138,148,13,10
1220,67,80,155,165,13,10
1221,63,78,173,184,15,11
1222,86,102,176,188,16,12
1223,39,61,74,91,22,17
1224,33,46,164,173,13,9
1225,19,34,241,252,15,11
1226,14,29,204,215,15,11
1227,14,24,183,191,10,8
1228,27,41,131,142,14,11
1229,30,46,256,267,16,11
1230,60,80,210,225,20,15
1231,157,176,282,296,19,14
1232,150,170,326,341,20,15
1233,188,205,324,338,17,14
1234,174,201,26,47,27,21
1235,142,181,106,135,39,29
1236,38,52,89,100,14,11
1237,47,72,26,45,25,19
1238,58,83,171,190,25,19
1239,49,73,197,215,24,18
1240,49,71,238,254,22,16
1241,32,49,264,276,17,12
1242,10,36,289,309,26,20
1243,13,34,312,328,21,16
1244,71,89,52,65,18,13
1245,59,76,243,255,17,12
1246,173,193,324,339,20,15
1247,140,163,327,344,23,17
1248,105,122,191,204,17,13
1249,57,73,153,165,16,12
1250,38,49,180,188,11,8
1251,32,41,214,222,9,8
1252,139,160,54,70,21,16
1253,158,181,6,24,23,18
1254,25,40,71,82,15,11
1255,19,36,14,26,17,12
1256,45,73,15,36,28,21
1257,44,58,116,126,14,10
1258,38,63,272,291,25,19
1259,30,45,325,336,15,11
1260,108,124,238,250,16,12
1261,91,105,251,262,14,11
1262,100,117,45,58,17,13
1263,105,128,16,34,23,18
1264,98,122,58,76,24,18
1265,92,126,77,102,34,25
1266,94,115,101,117,21,16
1267,95,117,113,129,22,16
1268,85,104,135,148,19,13
1269,123,142,127,142,19,15
1270,151,176,75,93,25,18
1271,149,173,32,50,24,18
1272,135,158,0,17,23,17
1273,58,76,8,21,18,13
1274,30,40,25,32,10,7
1275,22,45,8,26,23,18
1276,47,66,117,132,19,15
1277,29,43,138,148,14,10
1278,29,44,184,195,15,11
1279,34,46,224,233,12,9
1280,39,55,236,248,16,12
1281,41,61,274,289,20,15
1282,41,66,302,321,25,19
1283,65,86,226,242,21,16
1284,51,79,189,210,28,21
1285,51,78,133,153,27,20
1286,205,232,10,30,27,20
1287,188,219,179,203,31,24
1288,192,217,251,270,25,19
1289,179,223,291,324,44,33
1290,71,90,237,252,19,15
1291,86,119,282,306,33,24
1292,94,112,108,121,18,13
1293,66,88,172,189,22,17
1294,45,62,87,100,17,13
1295,93,113,306,321,20,15
1296,104,127,34,51,23,17
1297,83,107,64,83,24,19
1298,66,77,100,109,11,9
1299,55,70,120,131,15,11
1300,173,203,15,37,30,22
1301,71,91,252,267,20,15
1302,67,85,164,177,18,13
1303,46,63,160,172,17,12
1304,130,156,192,212,26,20
1305,100,124,220,238,24,18
1306,90,113,230,247,23,17
1307,86,102,194,205,16,11
1308,81,98,166,178,17,12
1309,58,73,191,201,15,10
1310,57,68,203,211,11,8
1311,64,82,138,152,18,14
1312,75,83,37,43,8,6
1313,62,78,108,120,16,12
1314,64,80,78,90,16,12
1315,63,89,45,64,26,19
1316,68,96,15,35,28,20
1317,32,57,21,39,25,18
1318,29,54,106,124,25,18
1319,29,54,128,147,25,19
1320,114,146,75,100,32,25
1321,114,142,136,157,28,21
1322,149,192,295,327,43,32
1323,105,142,315,342,37,27
1324,71,100,329,350,29,21
1325,17,47,327,350,30,23
1326,14,38,304,321,24,17
1327,19,43,277,295,24,18
1328,41,67,239,259,26,20
1329,42,62,213,228,20,15
1330,20,37,224,237,17,13
1331,78,105,182,202,27,20
1332,66,91,128,146,25,18
1333,87,110,298,316,23,18
1334,49,66,148,161,17,13
1335,49,66,117,130,17,13
1336,42,65,75,92,23,17
1337,204,226,55,72,22,17
1338,178,197,24,38,19,14
1339,149,173,40,58,24,18
1340,119,142,77,95,23,18
1341,144,176,63,87,32,24
1342,78,98,39,54,20,15
1343,67,76,91,98,9,7
1344,54,79,162,181,25,19
1345,82,90,243,250,8,7
1346,66,80,263,274,14,11
1347,75,87,285,294,12,9
1348,64,92,291,312,28,21
1349,158,193,38,64,35,26
1350,134,154,13,28,20,15
1351,115,132,25,38,17,13
1352,96,127,30,53,31,23
1353,56,90,27,53,34,26
1354,20,41,27,42,21,15
1355,39,59,100,115,20,15
1356,73,103,70,93,30,23
1357,11,63,150,189,52,39
1358,71,96,124,143,25,19
1359,108,137,28,49,29,21
1360,77,92,35,46,15,11
1361,73,93,50,64,20,14
1362,55,68,45,55,13,10
1363,56,69,118,128,13,10
1364,59,72,191,201,13,10
1365,70,83,178,188,13,10
1366,34,49,160,171,15,11
1367,40,51,90,98,11,8
1368,22,34,101,111,12,10
1369,42,58,225,238,16,13
1370,36,56,263,277,20,14
1371,54,66,192,201,12,9
1372,76,94,223,237,18,14
1373,62,90,238,259,28,21
1374,95,110,167,178,15,11
1375,136,158,138,155,22,17
1376,135,161,157,176,26,19
1377,166,186,129,144,20,15
1378,173,195,165,182,22,17
1379,174,192,60,73,18,13
1380,181,197,23,35,16,12
1381,200,221,58,74,21,16
1382,78,97,67,81,19,14
1383,82,100,82,95,18,13
1384,44,62,91,104,18,13
1385,31,62,153,177,31,24
1386,38,49,202,210,11,8
1387,32,52,220,236,20,16
1388,32,51,240,254,19,14
1389,85,105,267,282,20,15
1390,90,107,23,36,17,13
1391,83,95,79,88,12,9
1392,76,98,95,111,22,16
1393,77,93,141,153,16,12
1394,72,89,161,173,17,12
1395,56,74,227,240,18,13
1396,43,58,263,274,15,11
1397,84,102,241,255,18,14
1398,90,110,36,51,20,15
1399,117,149,45,68,32,23
1400,153,183,10,32,30,22
1401,59,85,116,136,26,20
1402,32,51,127,141,19,14
1403,23,43,165,180,20,15
1404,21,36,205,217,15,12
1405,23,41,232,246,18,14
1406,32,59,243,263,27,20
1407,54,81,267,288,27,21
1408,61,89,176,197,28,21
1409,44,67,4,21,23,17
1410,52,68,34,46,16,12
1411,51,67,66,78,16,12
1412,34,63,312,334,29,22
1413,46,60,132,143,14,11
1414,36,48,117,125,12,8
1415,24,34,102,109,10,7
1416,26,35,64,71,9,7
1417,27,39,28,37,12,9
1418,70,85,31,42,15,11
1419,71,85,53,64,14,11
1420,115,138,53,70,23,17
1421,106,128,103,119,22,16
1422,77,96,258,273,19,15
1423,76,93,237,249,17,12
1424,31,40,271,278,9,7
1425,39,56,284,297,17,13
1426,17,27,260,267,10,7
1427,7,18,268,276,11,8
1428,71,80,306,313,9,7
1429,82,100,311,325,18,14
1430,104,132,325,347,28,22
1431,41,51,66,73,10,7
1432,48,63,-1,11,15,12
1433,44,63,24,38,19,14
1434,57,71,53,63,14,10
1435,41,58,74,88,17,14
1436,25,41,96,108,16,12
1437,22,41,116,130,19,14
1438,27,38,146,154,11,8
1439,19,39,185,200,20,15
1440,26,36,241,249,10,8
1441,24,39,258,269,15,11
1442,27,44,282,296,17,14
1443,42,65,303,320,23,17
1444,66,95,314,336,29,22
1445,118,144,30,49,26,19
1446,160,182,19,35,22,16
1447,196,231,33,59,35,26
1448,186,208,65,82,22,17
1449,147,184,90,118,37,28
1450,120,137,89,102,17,13
1451,113,142,117,139,29,22
1452,56,80,137,155,24,18
1453,49,64,156,168,15,12
1454,46,63,178,191,17,13
1455,73,81,188,194,8,6
1456,62,77,192,203,15,11
1457,55,72,206,219,17,13
1458,53,65,217,226,12,9
1459,59,70,306,314,11,8
1460,97,114,295,308,17,13
1461,116,128,327,336,12,9
1462,168,195,262,282,27,20
1463,149,186,299,327,37,28
1464,82,98,131,142,16,11
1465,90,127,189,217,37,28
1466,132,166,253,278,34,25
1467,96,118,315,331,22,16
1468,32,54,306,323,22,17
1469,21,39,252,265,18,13
1470,87,112,37,56,25,19
1471,74,104,71,94,30,23
1472,124,140,31,42,16,11
1473,126,148,149,165,22,16
1474,83,105,172,188,22,16
1475,51,77,203,222,26,19
1476,22,36,224,235,14,11
1477,28,48,196,211,20,15
1478,29,46,178,190,17,12
1479,27,45,246,260,18,14
1480,37,51,311,321,14,10
1481,38,63,328,348,25,20
1482,127,151,303,322,24,19
1483,117,146,318,339,29,21
1484,112,130,170,184,18,14
1485,141,153,67,76,12,9
1486,32,59,73,93,27,20
1487,138,172,117,142,34,25
1488,112,140,238,259,28,21
1489,95,120,293,312,25,19
1490,80,94,210,221,14,11
1491,62,80,215,228,18,13
1492,40,54,234,244,14,10
1493,31,43,195,204,12,9
1494,36,51,152,163,15,11
1495,29,45,112,124,16,12
1496,27,51,70,88,24,18
1497,37,54,29,42,17,13
1498,78,104,24,43,26,19
1499,59,80,298,314,21,16
1500,55,64,31,38,9,7
1501,37,57,42,57,20,15
1502,19,34,56,68,15,12
1503,22,32,39,47,10,8
1504,56,73,-1,12,17,13
1505,92,112,14,30,20,16
1506,71,96,27,46,25,19
1507,64,84,55,70,20,15
1508,53,73,73,88,20,15
1509,47,68,104,120,21,16
1510,30,45,111,122,15,11
1511,27,47,123,138,20,15
1512,28,44,148,160,16,12
1513,102,117,58,69,15,11
1514,129,164,3,29,35,26
1515,107,120,258,269,13,11
1516,107,133,272,292,26,20
1517,60,86,283,303,26,20
1518,46,78,241,266,32,25
1519,17,42,294,314,25,20
1520,112,139,258,278,27,20
1521,84,103,317,332,19,15
1522,69,80,242,250,11,8
1523,67,79,131,140,12,9
1524,54,69,34,46,15,12
1525,69,82,14,23,13,9
1526,102,123,290,305,21,15
1527,56,75,241,256,19,15
1528,38,51,236,247,13,11
1529,70,88,131,145,18,14
1530,68,87,39,54,19,15
1531,164,189,22,41,25,19
1532,212,228,10,22,16,12
1533,180,196,316,328,16,12
1534,126,146,333,348,20,15
1535,154,169,84,95,15,11
1536,104,123,273,287,19,14
1537,113,134,321,337,21,16
1538,126,143,77,90,17,13
1539,99,117,161,174,18,13
1540,73,88,215,226,15,11
1541,116,131,100,111,15,11
1542,78,93,242,254,15,12
1543,74,86,301,310,12,9
1544,128,144,41,53,16,12
1545,33,46,218,227,13,9
1546,36,55,49,63,19,14
1547,54,83,5,28,29,23
1548,119,146,14,34,27,20
1549,65,88,55,72,23,17
1550,25,47,99,116,22,17
1551,4,27,52,70,23,18
1552,159,191,41,65,32,24
1553,126,152,12,31,26,19
1554,112,144,68,91,32,23
1555,67,100,45,69,33,24
1556,29,58,13,35,29,22
1557,42,58,37,49,16,12
1558,62,85,132,150,23,18
1559,51,71,171,186,20,15
1560,39,61,191,207,22,16
1561,47,66,208,222,19,14
1562,62,76,242,252,14,10
1563,57,76,271,285,19,14
1564,114,126,156,165,12,9
1565,161,174,36,45,13,9
1566,119,136,234,246,17,12
1567,90,102,221,231,12,10
1568,107,118,327,335,11,8
1569,140,153,325,335,13,10
1570,102,120,95,108,18,13
1571,63,81,37,50,18,13
1572,19,36,123,137,17,14
1573,75,94,131,146,19,15
1574,56,77,201,217,21,16
1575,162,183,241,257,21,16
1576,193,214,168,184,21,16
1577,166,196,103,126,30,23
1578,146,165,200,214,19,14
1579,66,77,152,160,11,8
1580,61,78,130,142,17,12
1581,52,63,112,121,11,9
1582,81,93,189,198,12,9
1583,83,102,208,223,19,15
1584,88,103,136,147,15,11
1585,68,86,52,66,18,14
1586,61,82,74,90,21,16
1587,32,52,158,173,20,15
1588,89,107,270,283,18,13
1589,85,107,260,276,22,16
1590,98,120,317,333,22,16
1591,63,81,174,187,18,13
1592,65,88,275,292,23,17
1593,73,88,317,328,15,11
1594,63,84,139,155,21,16
1595,165,186,45,60,21,15
1596,156,193,279,306,37,27
1597,46,66,62,77,20,15
1598,43,61,191,204,18,13
1599,23,44,302,318,21,16
1600,2,26,128,145,24,17
1601,169,193,98,115,24,17
1602,132,149,322,334,17,12
1603,93,115,122,138,22,16
1604,125,151,182,202,26,20
1605,11,25,231,242,14,11
1606,198,231,196,221,33,25
1607,158,195,233,261,37,28
1608,168,200,153,177,32,24
1609,132,144,98,108,12,10
1610,129,159,47,69,30,22
1611,137,158,124,140,21,16
1612,103,128,315,333,25,18
1613,124,160,110,136,36,26
1614,88,109,44,60,21,16
1615,73,100,80,100,27,20
1616,56,79,35,52,23,17
1617,47,73,55,74,26,19
1618,188,232,196,230,44,34
1619,186,226,214,244,40,30
1620,166,207,60,91,41,31
1621,171,212,109,140,41,31
1622,57,90,101,126,33,25
1623,36,56,134,149,20,15
1624,32,61,181,204,29,23
1625,41,65,220,238,24,18
1626,39,64,256,275,25,19
1627,22,42,40,55,20,15
1628,31,49,76,89,18,13
1629,25,44,103,116,19,13
1630,84,100,4,15,16,11
1631,63,83,123,138,20,15
1632,66,76,143,150,10,7
1633,24,46,159,176,22,17
1634,73,89,207,218,16,11
1635,171,198,42,63,27,21
1636,127,168,57,88,41,31
1637,104,127,84,102,23,18
1638,94,115,104,120,21,16
1639,68,83,146,157,15,11
1640,61,87,174,193,26,19
1641,15,35,235,250,20,15
1642,24,51,262,282,27,20
1643,33,47,121,131,14,10
1644,32,58,291,311,26,20
1645,76,103,66,87,27,21
1646,71,90,123,137,19,14
1647,73,90,227,239,17,12
1648,95,116,209,224,21,15
1649,61,80,177,191,19,14
1650,51,71,146,160,20,14
1651,142,170,53,75,28,22
1652,192,212,159,174,20,15
1653,191,222,301,324,31,23
1654,56,83,277,297,27,20
1655,46,66,106,121,20,15
1656,50,69,32,46,19,14
1657,44,58,63,75,14,12
1658,90,114,16,34,24,18
1659,146,166,152,167,20,15
1660,45,67,274,290,22,16
1661,34,54,162,177,20,15
1662,59,78,76,90,19,14
1663,107,148,261,291,41,30
1664,163,192,311,333,29,22
1665,143,208,84,132,65,48
1666,67,110,196,229,43,33
1667,46,65,234,248,19,14
1668,20,36,258,270,16,12
1669,44,58,135,145,14,10
1670,68,90,29,45,22,16
1671,123,146,325,342,23,17
1672,190,217,21,42,27,21
1673,182,204,66,83,22,17
1674,173,203,95,117,30,22
1675,167,194,128,148,27,20
1676,154,173,160,174,19,14
1677,63,93,170,192,30,22
1678,32,55,246,264,23,18
1679,31,46,275,286,15,11
1680,11,31,313,328,20,15
1681,44,71,57,77,27,20
1682,32,66,110,136,34,26
1683,78,103,99,118,25,19
1684,96,112,73,85,16,12
1685,107,120,102,111,13,9
1686,52,79,11,32,27,21
1687,33,44,42,50,11,8
1688,27,42,3,14,15,11
1689,41,61,216,230,20,14
1690,96,108,245,255,12,10
1691,81,96,265,276,15,11
1692,77,98,278,294,21,16
1693,71,93,305,321,22,16
1694,41,68,320,340,27,20
1695,149,183,28,53,34,25
1696,166,204,32,61,38,29
1697,151,188,282,310,37,28
1698,133,161,321,341,28,20
1699,91,112,182,197,21,15
1700,90,112,251,267,22,16
1701,95,112,285,298,17,13
1702,76,89,269,278,13,9
1703,56,69,247,257,13,10
1704,37,49,145,154,12,9
1705,12,37,62,81,25,19
1706,32,48,194,206,16,12
1707,2,19,243,256,17,13
1708,29,47,285,298,18,13
1709,42,61,225,239,19,14
1710,81,99,58,71,18,13
1711,74,93,79,93,19,14
1712,58,69,106,113,11,7
1713,54,68,127,138,14,11
1714,63,80,143,157,17,14
1715,56,72,167,179,16,12
1716,80,100,182,196,20,14
1717,93,111,236,250,18,14
1718,115,134,207,222,19,15
1719,52,78,275,295,26,20
1720,61,85,308,326,24,18
1721,68,90,201,218,22,17
1722,115,141,69,88,26,19
1723,67,98,54,77,31,23
1724,61,80,37,51,19,14
1725,76,98,11,28,22,17
1726,164,193,52,74,29,22
1727,144,162,172,186,18,14
1728,84,101,244,256,17,12
1729,187,236,323,360,49,37
1730,51,71,191,205,20,14
1731,69,90,139,155,21,16
1732,45,63,287,301,18,14
1733,43,55,230,239,12,9
1734,90,112,289,305,22,16
1735,88,117,173,195,29,22
1736,137,169,318,342,32,24
1737,140,170,178,200,30,22
1738,41,63,260,276,22,16
1739,55,73,171,184,18,13
1740,64,83,218,232,19,14
1741,80,99,288,302,19,14
1742,189,237,301,337,48,36
1743,90,115,75,94,25,19
1744,62,80,81,94,18,13
1745,58,73,134,146,15,12
1746,72,95,162,180,23,18
1747,86,111,335,354,25,19
1748,108,131,276,293,23,17
1749,161,188,58,77,27,19
1750,164,181,265,279,17,14
1751,20,39,151,166,19,15
1752,14,30,221,232,16,11
1753,16,39,251,268,23,17
1754,24,46,289,305,22,16
1755,27,50,327,344,23,17
1756,25,41,36,48,16,12
1757,40,64,42,60,24,18
1758,39,70,99,122,31,23
1759,29,59,127,150,30,23
1760,50,68,156,169,18,13
1761,49,76,174,194,27,20
1762,85,105,157,172,20,15
1763,46,76,9,32,30,23
1764,139,176,9,36,37,27
1765,129,159,45,67,30,22
1766,56,78,67,83,22,16
1767,39,60,268,284,21,16
1768,34,56,305,321,22,16
1769,99,117,329,343,18,14
1770,78,94,332,344,16,12
1771,26,53,320,340,27,20
1772,25,40,190,202,15,12
1773,117,145,171,193,28,22
1774,116,133,223,236,17,13
1775,32,56,203,221,24,18
1776,22,39,225,238,17,13
1777,21,43,258,275,22,17
1778,20,32,99,108,12,9
1779,143,155,87,96,12,9
1780,109,121,84,93,12,9
1781,143,168,60,79,25,19
1782,93,107,49,59,14,10
1783,46,73,51,71,27,20
1784,24,34,117,125,10,8
1785,73,89,188,200,16,12
1786,54,73,116,131,19,15
1787,78,99,159,174,21,15
1788,72,91,261,276,19,15
1789,66,80,36,47,14,11
1790,112,128,209,221,16,12
1791,117,139,296,313,22,17
1792,142,160,208,221,18,13
1793,124,139,160,171,15,11
1794,116,134,130,144,18,14
1795,110,127,187,200,17,13
1796,143,162,331,345,19,14
1797,108,119,250,258,11,8
1798,205,226,61,76,21,15
1799,63,83,294,309,20,15
1800,27,47,325,341,20,16
1801,28,45,178,190,17,12
1802,36,56,65,80,20,15
1803,137,187,289,326,50,37
1804,135,188,218,257,53,39
1805,127,159,30,53,32,23
1806,126,168,5,36,42,31
1807,69,83,289,300,14,11
1808,63,93,168,190,30,22
1809,90,117,295,315,27,20
1810,136,160,306,324,24,18
1811,42,61,195,210,19,15
1812,29,50,130,146,21,16
1813,32,45,21,32,13,11
1814,14,24,50,58,10,8
1815,3,17,113,123,14,10
1816,5,17,180,189,12,9
1817,38,52,171,182,14,11
1818,112,134,172,188,22,16
1819,106,126,57,72,20,15
1820,47,63,36,48,16,12
1821,67,94,323,343,27,20
1822,44,61,154,166,17,12
1823,31,52,94,110,21,16
1824,43,63,121,136,20,15
1825,52,70,19,32,18,13
1826,97,133,11,38,36,27
1827,156,195,12,41,39,29
1828,139,167,55,76,28,21
1829,95,111,72,83,16,11
1830,78,88,88,95,10,7
1831,22,38,57,69,16,12
1832,49,68,190,205,19,15
1833,73,90,22,34,17,12
1834,111,138,13,33,27,20
1835,110,121,197,205,11,8
1836,105,116,112,120,11,8
1837,52,66,292,302,14,10
1838,17,36,306,320,19,14
1839,10,24,236,246,14,10
1840,15,32,110,122,17,12
1841,49,64,93,105,15,12
1842,45,60,71,82,15,11
1843,70,99,112,134,29,22
1844,195,220,219,237,25,18
1845,62,78,120,132,16,12
1846,67,87,59,74,20,15
